faction_episode_id;faction_id;faction_name ;faction_party_ids;parliament_id;seats;faction_start;faction_end
NL_NT-TK_2006__NL_VVD_NT;NL_NT-TK_2006__NL_VVD_NT;VVD;NL_VVD_NT;NL_NT-TK_2006;22;01dec2006;17jun2010
NL_NT-TK_2006__NL_D66_NT;NL_NT-TK_2006__NL_D66_NT;D66;NL_D66_NT;NL_NT-TK_2006;3;01dec2006;17jun2010
NL_NT-TK_2006__NL_GL_NT;NL_NT-TK_2006__NL_GL_NT;GL;NL_GL_NT;NL_NT-TK_2006;7;01dec2006;17jun2010
NL_NT-TK_2006__NL_SP_NT;NL_NT-TK_2006__NL_SP_NT;SP;NL_SP_NT;NL_NT-TK_2006;25;01dec2006;17jun2010
NL_NT-TK_2006__NL_PvdD_NT;NL_NT-TK_2006__NL_PvdD_NT;PVDD;NL_PvdD_NT;NL_NT-TK_2006;2;01dec2006;17jun2010
NL_NT-TK_2006__NL_PVV_NT;NL_NT-TK_2006__NL_PVV_NT;PVV;NL_PVV_NT;NL_NT-TK_2006;9;01dec2006;17jun2010
NL_NT-TK_2006__NL_CU_NT;NL_NT-TK_2006__NL_CU_NT;CU;NL_CU_NT;NL_NT-TK_2006;6;01dec2006;17jun2010
NL_NT-TK_2010__NL_CDA_NT;NL_NT-TK_2010__NL_CDA_NT;CDA;NL_CDA_NT;NL_NT-TK_2010;21;18jun2010;20sep2012
NL_NT-TK_2010__NL_PvdA_NT;NL_NT-TK_2010__NL_PvdA_NT;PVDA;NL_PvdA_NT;NL_NT-TK_2010;30;18jun2010;20sep2012
NL_NT-TK_2010__NL_SGP_NT;NL_NT-TK_2010__NL_SGP_NT;SGP;NL_SGP_NT;NL_NT-TK_2010;2;18jun2010;20sep2012
NL_NT-TK_2010__NL_VVD_NT;NL_NT-TK_2010__NL_VVD_NT;VVD;NL_VVD_NT;NL_NT-TK_2010;31;18jun2010;20sep2012
NL_NT-TK_2010__NL_D66_NT;NL_NT-TK_2010__NL_D66_NT;D66;NL_D66_NT;NL_NT-TK_2010;10;18jun2010;20sep2012
NL_NT-TK_2010__NL_GL_NT;NL_NT-TK_2010__NL_GL_NT;GL;NL_GL_NT;NL_NT-TK_2010;10;18jun2010;20sep2012
NL_NT-TK_2010__NL_SP_NT;NL_NT-TK_2010__NL_SP_NT;SP;NL_SP_NT;NL_NT-TK_2010;15;18jun2010;20sep2012
NL_NT-TK_2010__NL_PvdD_NT;NL_NT-TK_2010__NL_PvdD_NT;PVDD;NL_PvdD_NT;NL_NT-TK_2010;2;18jun2010;20sep2012
NL_NT-TK_2010__NL_PVV_NT;NL_NT-TK_2010__NL_PVV_NT;PVV;NL_PVV_NT;NL_NT-TK_2010;24;18jun2010;20sep2012
NL_NT-TK_2010__NL_CU_NT;NL_NT-TK_2010__NL_CU_NT;CU;NL_CU_NT;NL_NT-TK_2010;5;18jun2010;20sep2012
NL_NT-TK_2012__NL_CDA_NT;NL_NT-TK_2012__NL_CDA_NT;CDA;NL_CDA_NT;NL_NT-TK_2012;13;21sep2012;14mar2017
NL_NT-TK_2012__NL_PvdA_NT;NL_NT-TK_2012__NL_PvdA_NT;PVDA;NL_PvdA_NT;NL_NT-TK_2012;38;21sep2012;14mar2017
NL_NT-TK_2012__NL_SGP_NT;NL_NT-TK_2012__NL_SGP_NT;SGP;NL_SGP_NT;NL_NT-TK_2012;3;21sep2012;14mar2017
NL_NT-TK_2012__NL_VVD_NT;NL_NT-TK_2012__NL_VVD_NT;VVD;NL_VVD_NT;NL_NT-TK_2012;41;21sep2012;14mar2017
NL_NT-TK_2012__NL_D66_NT;NL_NT-TK_2012__NL_D66_NT;D66;NL_D66_NT;NL_NT-TK_2012;12;21sep2012;14mar2017
NL_NT-TK_2012__NL_GL_NT;NL_NT-TK_2012__NL_GL_NT;GL;NL_GL_NT;NL_NT-TK_2012;4;21sep2012;14mar2017
NL_NT-TK_2012__NL_SP_NT;NL_NT-TK_2012__NL_SP_NT;SP;NL_SP_NT;NL_NT-TK_2012;15;21sep2012;14mar2017
NL_NT-TK_2012__NL_PvdD_NT;NL_NT-TK_2012__NL_PvdD_NT;PVDD;NL_PvdD_NT;NL_NT-TK_2012;2;21sep2012;14mar2017
NL_NT-TK_2012__NL_PVV_NT;NL_NT-TK_2012__NL_PVV_NT;PVV;NL_PVV_NT;NL_NT-TK_2012;15;21sep2012;14mar2017
NL_NT-TK_2012__NL_CU_NT;NL_NT-TK_2012__NL_CU_NT;CU;NL_CU_NT;NL_NT-TK_2012;5;21sep2012;14mar2017
NL_NT-TK_2012__NL_50plus_NT;NL_NT-TK_2012__NL_50plus_NT;50PLUS;NL_50plus_NT;NL_NT-TK_2012;2;21sep2012;14mar2017
NL_NT-TK_2017__NL_CDA_NT;NL_NT-TK_2017__NL_CDA_NT;CDA;NL_CDA_NT;NL_NT-TK_2017;19;16mar2017;30mar2021
NL_NT-TK_2017__NL_PvdA_NT;NL_NT-TK_2017__NL_PvdA_NT;PVDA;NL_PvdA_NT;NL_NT-TK_2017;9;16mar2017;30mar2021
NL_NT-TK_2017__NL_SGP_NT;NL_NT-TK_2017__NL_SGP_NT;SGP;NL_SGP_NT;NL_NT-TK_2017;3;16mar2017;30mar2021
NL_NT-TK_2017__NL_VVD_NT;NL_NT-TK_2017__NL_VVD_NT;VVD;NL_VVD_NT;NL_NT-TK_2017;33;16mar2017;30mar2021
NL_NT-TK_2017__NL_D66_NT;NL_NT-TK_2017__NL_D66_NT;D66;NL_D66_NT;NL_NT-TK_2017;19;16mar2017;30mar2021
NL_NT-TK_2017__NL_GL_NT;NL_NT-TK_2017__NL_GL_NT;GL;NL_GL_NT;NL_NT-TK_2017;14;16mar2017;30mar2021
NL_NT-TK_2017__NL_SP_NT;NL_NT-TK_2017__NL_SP_NT;SP;NL_SP_NT;NL_NT-TK_2017;14;16mar2017;30mar2021
NL_NT-TK_2017__NL_PvdD_NT;NL_NT-TK_2017__NL_PvdD_NT;PVDD;NL_PvdD_NT;NL_NT-TK_2017;5;16mar2017;30mar2021
NL_NT-TK_2017__NL_PVV_NT;NL_NT-TK_2017__NL_PVV_NT;PVV;NL_PVV_NT;NL_NT-TK_2017;20;16mar2017;30mar2021
NL_NT-TK_2017__NL_CU_NT;NL_NT-TK_2017__NL_CU_NT;CU;NL_CU_NT;NL_NT-TK_2017;5;16mar2017;30mar2021
NL_NT-TK_2017__NL_50plus_NT;NL_NT-TK_2017__NL_50plus_NT;50PLUS;NL_50plus_NT;NL_NT-TK_2017;4;16mar2017;30mar2021
NL_NT-TK_2017__NL_DENK_NT;NL_NT-TK_2017__NL_DENK_NT;DENK;NL_DENK_NT;NL_NT-TK_2017;3;16mar2017;30mar2021
NL_NT-TK_2017__NL_FvD_NT;NL_NT-TK_2017__NL_FvD_NT;FvD;NL_FvD_NT;NL_NT-TK_2017;2;16mar2017;30mar2021
NL_NT-TK_1971__NL_DS70_NT;NL_NT-TK_1971__NL_DS70_NT;DS70;NL_DS70_NT;NL_NT-TK_1971;8;12may1971;07dec1972
NL_NT-TK_1971__NL_PvdA_NT;NL_NT-TK_1971__NL_PvdA_NT;PvdA;NL_PvdA_NT;NL_NT-TK_1971;39;12may1971;07dec1972
NL_NT-TK_1971__NL_KVP_NT;NL_NT-TK_1971__NL_KVP_NT;KVP;NL_KVP_NT;NL_NT-TK_1971;35;12may1971;07dec1972
NL_NT-TK_1971__NL_VVD_NT;NL_NT-TK_1971__NL_VVD_NT;VVD;NL_VVD_NT;NL_NT-TK_1971;16;12may1971;07dec1972
NL_NT-TK_1971__NL_ARP_NT;NL_NT-TK_1971__NL_ARP_NT;ARP;NL_ARP_NT;NL_NT-TK_1971;13;12may1971;07dec1972
NL_NT-TK_1971__NL_D66_NT;NL_NT-TK_1971__NL_D66_NT;D66;NL_D66_NT;NL_NT-TK_1971;11;12may1971;07dec1972
NL_NT-TK_1971__NL_CHU_NT;NL_NT-TK_1971__NL_CHU_NT;CHU;NL_CHU_NT;NL_NT-TK_1971;10;12may1971;07dec1972
NL_NT-TK_1971__NL_CPN_NT;NL_NT-TK_1971__NL_CPN_NT;CPN;NL_CPN_NT;NL_NT-TK_1971;6;12may1971;07dec1972
NL_NT-TK_1971__NL_SGP_NT;NL_NT-TK_1971__NL_SGP_NT;SGP;NL_SGP_NT;NL_NT-TK_1971;3;12may1971;07dec1972
NL_NT-TK_1971__NL_PPR_NT;NL_NT-TK_1971__NL_PPR_NT;PPR;NL_PPR_NT;NL_NT-TK_1971;2;12may1971;07dec1972
NL_NT-TK_1971__NL_GPV_NT;NL_NT-TK_1971__NL_GPV_NT;GPV;NL_GPV_NT;NL_NT-TK_1971;2;12may1971;07dec1972
NL_NT-TK_1971__NL_DMP_NT;NL_NT-TK_1971__NL_DMP_NT;DMP;NL_DMP_NT;NL_NT-TK_1971;2;12may1971;07dec1972
NL_NT-TK_1971__NL_PSP_NT;NL_NT-TK_1971__NL_PSP_NT;PSP;NL_PSP_NT;NL_NT-TK_1971;2;12may1971;07dec1972
NL_NT-TK_1971__NL_Bp_NT;NL_NT-TK_1971__NL_Bp_NT;BP;NL_Bp_NT;NL_NT-TK_1971;1;12may1971;07dec1972
NL_NT-TK_1977__NL_KVP_NT;NL_NT-TK_1977__NL_KVP_NT;KVP;NL_KVP_NT;NL_NT-TK_1977;27;09jun1977;10jun1981
NL_NT-TK_1977__NL_ARP_NT;NL_NT-TK_1977__NL_ARP_NT;ARP;NL_ARP_NT;NL_NT-TK_1977;14;09jun1977;10jun1981
NL_NT-TK_1977__NL_CHU_NT;NL_NT-TK_1977__NL_CHU_NT;CHU;NL_CHU_NT;NL_NT-TK_1977;7;09jun1977;10jun1981
NL_NT-TK_1977__NL_CDA_NT;NL_NT-TK_1977__NL_CDA_NT;CDA;NL_CDA_NT;NL_NT-TK_1977;49;09jun1977;10jun1981
DE_NT-BT_1949__DE_BP_NT__1;DE_NT-BT_1949__DE_BP_NT;Fraktion Bayernpartei;DE_BP_NT;DE_NT-BT_1949;17;07sep1949;27dec1949
DE_NT-BT_1949__DE_BP_NT__2;DE_NT-BT_1949__DE_BP_NT;Fraktion Bayernpartei;DE_BP_NT;DE_NT-BT_1949;16;28dec1949;13jan1950
DE_NT-BT_1949__DE_BP_NT__3;DE_NT-BT_1949__DE_BP_NT;Fraktion Bayernpartei;DE_BP_NT;DE_NT-BT_1949;17;14jan1950;07sep1950
DE_NT-BT_1949__DE_BP_NT__4;DE_NT-BT_1949__DE_BP_NT;Fraktion Bayernpartei;DE_BP_NT;DE_NT-BT_1949;14;09sep1950;27oct1950
DE_NT-BT_1949__DE_BP_NT__5;DE_NT-BT_1949__DE_BP_NT;Fraktion Bayernpartei;DE_BP_NT;DE_NT-BT_1949;13;28oct1950;06nov1950
DE_NT-BT_1949__DE_BP_NT__6;DE_NT-BT_1949__DE_BP_NT;Fraktion Bayernpartei;DE_BP_NT;DE_NT-BT_1949;12;07nov1950;09nov1950
DE_NT-BT_1949__DE_BP_NT__7;DE_NT-BT_1949__DE_BP_NT;Fraktion Bayernpartei;DE_BP_NT;DE_NT-BT_1949;13;10nov1950;01jan1951
DE_NT-BT_1949__DE_BP_NT__8;DE_NT-BT_1949__DE_BP_NT;Fraktion Bayernpartei;DE_BP_NT;DE_NT-BT_1949;12;02jan1951;07jan1951
DE_NT-BT_1949__DE_BP_NT__9;DE_NT-BT_1949__DE_BP_NT;Fraktion Bayernpartei;DE_BP_NT;DE_NT-BT_1949;13;08jan1951;14dec1951
DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT__1;DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT;Fraktion Föderalistische Union;"DE_BP_NT;DE_DZ_NT";DE_NT-BT_1949;22;15dec1951;04jan1952
DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT__2;DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT;Fraktion Föderalistische Union;"DE_BP_NT;DE_DZ_NT";DE_NT-BT_1949;21;05jan1952;22jan1952
DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT__3;DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT;Fraktion Föderalistische Union;"DE_BP_NT;DE_DZ_NT;DE_SSW_NT";DE_NT-BT_1949;22;23jan1952;31aug1952
DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT__4;DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT;Fraktion Föderalistische Union;"DE_BP_NT;DE_DZ_NT;DE_SSW_NT";DE_NT-BT_1949;22;02sep1952;12nov1952
DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT__5;DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT;Fraktion Föderalistische Union;"DE_BP_NT;DE_DZ_NT;DE_SSW_NT";DE_NT-BT_1949;21;13nov1952;02dec1952
DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT__6;DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT;Fraktion Föderalistische Union;"DE_BP_NT;DE_DZ_NT;DE_SSW_NT";DE_NT-BT_1949;20;03dec1952;09dec1952
DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT__7;DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT;Fraktion Föderalistische Union;"DE_BP_NT;DE_DZ_NT;DE_SSW_NT";DE_NT-BT_1949;19;10dec1952;02jul1953
DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT__8;DE_NT-BT_1949__DE_BP_NT--DE_DZ_NT;Fraktion Föderalistische Union;"DE_BP_NT;DE_DZ_NT";DE_NT-BT_1949;18;03jul1953;07sep1953
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__1;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;142;07sep1949;10oct1949
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__2;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;141;11oct1949;02nov1949
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__3;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;142;03nov1949;25nov1949
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__4;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;141;26nov1949;11jan1950
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__5;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;142;12jan1950;13may1950
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__6;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;143;14may1950;30sep1950
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__7;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;142;01oct1950;18nov1950
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__8;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;143;19nov1950;18jan1951
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__9;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;144;19jan1951;14feb1951
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__10;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;145;15feb1951;16apr1951
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__11;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;144;17apr1951;29may1951
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__12;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;145;30may1951;23nov1951
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__13;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;146;24nov1951;04jan1952
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__14;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;147;05jan1952;31jan1952
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__15;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;150;01feb1952;25feb1952
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__16;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;149;26feb1952;12may1952
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__17;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;150;13may1952;05jul1952
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__18;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;151;06jul1952;16sep1952
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__19;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;152;17sep1952;21oct1952
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__20;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;151;22oct1952;14nov1952
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__21;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;150;15nov1952;04jan1953
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__22;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;149;05jan1953;15jan1953
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__23;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;150;16jan1953;23jan1953
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__24;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;151;24jan1953;24jun1953
DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT__25;DE_NT-BT_1949__DE_CDU_NT--DE_CSU_NT;Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union;"DE_CDU_NT;DE_CSU_NT;DE_none_NT";DE_NT-BT_1949;150;25jun1953;07sep1953
DE_NT-BT_1949__DE_DP_NT__1;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;DE_DP_NT;DE_NT-BT_1949;17;07sep1949;21dec1949
DE_NT-BT_1949__DE_DP_NT__2;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;DE_DP_NT;DE_NT-BT_1949;16;22dec1949;18jan1950
DE_NT-BT_1949__DE_DP_NT__3;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;DE_DP_NT;DE_NT-BT_1949;15;19jan1950;22jan1950
DE_NT-BT_1949__DE_DP_NT__4;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;DE_DP_NT;DE_NT-BT_1949;16;23jan1950;05dec1950
DE_NT-BT_1949__DE_DP_NT__5;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;DE_DP_NT;DE_NT-BT_1949;17;06dec1950;06sep1951
DE_NT-BT_1949__DE_DP_NT__6;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;DE_DP_NT;DE_NT-BT_1949;16;07sep1951;05dec1951
DE_NT-BT_1949__DE_DP_NT__7;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;DE_DP_NT;DE_NT-BT_1949;23;07dec1951;22jan1952
DE_NT-BT_1949__DE_DP_NT__8;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;"DE_DP_NT;DE_none_NT";DE_NT-BT_1949;24;23jan1952;21mar1952
DE_NT-BT_1949__DE_DP_NT__9;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;"DE_DP_NT;DE_none_NT";DE_NT-BT_1949;25;22mar1952;25mar1952
DE_NT-BT_1949__DE_DP_NT__10;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;"DE_DP_NT;DE_none_NT;DE_DRP_NT";DE_NT-BT_1949;27;27mar1952;09may1952
DE_NT-BT_1949__DE_DP_NT__11;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;"DE_DP_NT;DE_none_NT;DE_DRP_NT";DE_NT-BT_1949;26;10may1952;26jun1952
DE_NT-BT_1949__DE_DP_NT__12;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;"DE_DP_NT;DE_none_NT;DE_DRP_NT";DE_NT-BT_1949;25;27jun1952;03sep1952
DE_NT-BT_1949__DE_DP_NT__13;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;"DE_DP_NT;DE_DRP_NT";DE_NT-BT_1949;24;04sep1952;25nov1952
DE_NT-BT_1949__DE_DP_NT__14;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;"DE_DP_NT;DE_DRP_NT";DE_NT-BT_1949;25;26nov1952;08dec1952
DE_NT-BT_1949__DE_DP_NT__15;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;"DE_DP_NT;DE_DRP_NT";DE_NT-BT_1949;21;10dec1952;10feb1953
DE_NT-BT_1949__DE_DP_NT__16;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;DE_DP_NT;DE_NT-BT_1949;20;11feb1953;15may1953
DE_NT-BT_1949__DE_DP_NT__17;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;DE_DP_NT;DE_NT-BT_1949;19;16may1953;29may1953
DE_NT-BT_1949__DE_DP_NT__18;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;DE_DP_NT;DE_NT-BT_1949;20;30may1953;26jul1953
DE_NT-BT_1949__DE_DP_NT__19;DE_NT-BT_1949__DE_DP_NT;Fraktion Deutsche Partei;DE_DP_NT;DE_NT-BT_1949;19;27jul1953;07sep1953
DE_NT-BT_1949__DE_DRP_NT__1;DE_NT-BT_1949__DE_DRP_NT;Gruppe Deutsche Reichspartei;"DE_DRP_NT;DE_NDP_NT";DE_NT-BT_1949;5;02feb1950;27mar1950
DE_NT-BT_1949__DE_DRP_NT__2;DE_NT-BT_1949__DE_DRP_NT;Gruppe Deutsche Reichspartei;"DE_DRP_NT;DE_NDP_NT;DE_none_NT";DE_NT-BT_1949;8;29mar1950;06sep1950
DE_NT-BT_1949__DE_DRP_NT__3;DE_NT-BT_1949__DE_DRP_NT;Gruppe Deutsche Reichspartei;"DE_DRP_NT;DE_NDP_NT;DE_none_NT";DE_NT-BT_1949;7;07sep1950;15sep1950
DE_NT-BT_1949__DE_DRP_NT__4;DE_NT-BT_1949__DE_DRP_NT;Gruppe Deutsche Reichspartei;"DE_DRP_NT;DE_NDP_NT;DE_none_NT";DE_NT-BT_1949;6;16sep1950;04oct1950
DE_NT-BT_1949__DE_DRP_NT__5;DE_NT-BT_1949__DE_DRP_NT;Gruppe Deutsche Reichspartei;"DE_NDP_NT;DE_DRP_NT";DE_NT-BT_1949;2;06oct1950;05dec1950
DE_NT-BT_1949__DE_DRP_NT__6;DE_NT-BT_1949__DE_DRP_NT;Gruppe Deutsche Reichspartei;DE_DRP_NT;DE_NT-BT_1949;1;06dec1950;24oct1951
DE_NT-BT_1949__DE_DRP_NT--DE_NDP_NT__1;DE_NT-BT_1949__DE_DRP_NT--DE_NDP_NT;Gruppe Deutsche Reichspartei/Nationale Rechte;"DE_DRP_NT;DE_NDP_NT";DE_NT-BT_1949;6;16sep1949;01oct1949
DE_NT-BT_1949__DE_DRP_NT--DE_NDP_NT__2;DE_NT-BT_1949__DE_DRP_NT--DE_NDP_NT;Gruppe Deutsche Reichspartei/Nationale Rechte;"DE_DRP_NT;DE_NDP_NT";DE_NT-BT_1949;5;02oct1949;01feb1950
DE_NT-BT_1949__DE_DZ_NT__1;DE_NT-BT_1949__DE_DZ_NT;Fraktion Deutsche Zentrums-Partei;DE_DZ_NT;DE_NT-BT_1949;10;07sep1949;07oct1949
DE_NT-BT_1949__DE_DZ_NT__2;DE_NT-BT_1949__DE_DZ_NT;Fraktion Deutsche Zentrums-Partei;DE_DZ_NT;DE_NT-BT_1949;9;08oct1949;02nov1949
DE_NT-BT_1949__DE_DZ_NT__3;DE_NT-BT_1949__DE_DZ_NT;Fraktion Deutsche Zentrums-Partei;DE_DZ_NT;DE_NT-BT_1949;10;03nov1949;18oct1950
DE_NT-BT_1949__DE_DZ_NT__4;DE_NT-BT_1949__DE_DZ_NT;Fraktion Deutsche Zentrums-Partei;DE_DZ_NT;DE_NT-BT_1949;9;19oct1950;25oct1950
DE_NT-BT_1949__DE_DZ_NT__5;DE_NT-BT_1949__DE_DZ_NT;Fraktion Deutsche Zentrums-Partei;DE_DZ_NT;DE_NT-BT_1949;10;26oct1950;29jul1951
