elec_id;district_id;parliament_id;election_date;election_type;election_mode;parliament_id_of_electing_parliament;election_hierarchy;election_round;district_votes_total
CH_NT-NR_1987__Nidwalden__18oct1987;CH_NT-NR_1987__Nidwalden;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Glarus__18oct1987;CH_NT-NR_1987__Glarus;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Zug__18oct1987;CH_NT-NR_1987__Zug;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Fribourg__18oct1987;CH_NT-NR_1987__Fribourg;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Solothurn__18oct1987;CH_NT-NR_1987__Solothurn;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Basel-Stadt__18oct1987;CH_NT-NR_1987__Basel-Stadt;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Basel-Landschaft__18oct1987;CH_NT-NR_1987__Basel-Landschaft;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Schaffhausen__18oct1987;CH_NT-NR_1987__Schaffhausen;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Appenzell-A-RH__18oct1987;CH_NT-NR_1987__Appenzell-A-RH;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Appenzell-I-RH__18oct1987;CH_NT-NR_1987__Appenzell-I-RH;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__St-Gallen__18oct1987;CH_NT-NR_1987__St-Gallen;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Graubuenden__18oct1987;CH_NT-NR_1987__Graubuenden;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Aargau__18oct1987;CH_NT-NR_1987__Aargau;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Thurgau__18oct1987;CH_NT-NR_1987__Thurgau;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Ticino__18oct1987;CH_NT-NR_1987__Ticino;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Vaud__18oct1987;CH_NT-NR_1987__Vaud;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Valais__18oct1987;CH_NT-NR_1987__Valais;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Neuchatel__18oct1987;CH_NT-NR_1987__Neuchatel;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Geneve__18oct1987;CH_NT-NR_1987__Geneve;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1987__Jura__18oct1987;CH_NT-NR_1987__Jura;CH_NT-NR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-NR_1991__Zuerich__20oct1991;CH_NT-NR_1991__Zuerich;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Bern__20oct1991;CH_NT-NR_1991__Bern;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Luzern__20oct1991;CH_NT-NR_1991__Luzern;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Uri__20oct1991;CH_NT-NR_1991__Uri;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Schwyz__20oct1991;CH_NT-NR_1991__Schwyz;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Obwalden__20oct1991;CH_NT-NR_1991__Obwalden;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Nidwalden__20oct1991;CH_NT-NR_1991__Nidwalden;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Glarus__20oct1991;CH_NT-NR_1991__Glarus;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Zug__20oct1991;CH_NT-NR_1991__Zug;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Fribourg__20oct1991;CH_NT-NR_1991__Fribourg;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Solothurn__20oct1991;CH_NT-NR_1991__Solothurn;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Basel-Stadt__20oct1991;CH_NT-NR_1991__Basel-Stadt;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Basel-Landschaft__20oct1991;CH_NT-NR_1991__Basel-Landschaft;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Schaffhausen__20oct1991;CH_NT-NR_1991__Schaffhausen;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Appenzell-A-RH__20oct1991;CH_NT-NR_1991__Appenzell-A-RH;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Appenzell-I-RH__20oct1991;CH_NT-NR_1991__Appenzell-I-RH;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__St-Gallen__20oct1991;CH_NT-NR_1991__St-Gallen;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Graubuenden__20oct1991;CH_NT-NR_1991__Graubuenden;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Aargau__20oct1991;CH_NT-NR_1991__Aargau;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Thurgau__20oct1991;CH_NT-NR_1991__Thurgau;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Ticino__20oct1991;CH_NT-NR_1991__Ticino;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Vaud__20oct1991;CH_NT-NR_1991__Vaud;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Valais__20oct1991;CH_NT-NR_1991__Valais;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Neuchatel__20oct1991;CH_NT-NR_1991__Neuchatel;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Geneve__20oct1991;CH_NT-NR_1991__Geneve;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1991__Jura__20oct1991;CH_NT-NR_1991__Jura;CH_NT-NR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-NR_1995__Zuerich__22oct1995;CH_NT-NR_1995__Zuerich;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Bern__22oct1995;CH_NT-NR_1995__Bern;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Luzern__22oct1995;CH_NT-NR_1995__Luzern;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Uri__22oct1995;CH_NT-NR_1995__Uri;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Schwyz__22oct1995;CH_NT-NR_1995__Schwyz;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Obwalden__22oct1995;CH_NT-NR_1995__Obwalden;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Nidwalden__22oct1995;CH_NT-NR_1995__Nidwalden;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Glarus__22oct1995;CH_NT-NR_1995__Glarus;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Zug__22oct1995;CH_NT-NR_1995__Zug;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Fribourg__22oct1995;CH_NT-NR_1995__Fribourg;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Solothurn__22oct1995;CH_NT-NR_1995__Solothurn;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Basel-Stadt__22oct1995;CH_NT-NR_1995__Basel-Stadt;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Basel-Landschaft__22oct1995;CH_NT-NR_1995__Basel-Landschaft;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Schaffhausen__22oct1995;CH_NT-NR_1995__Schaffhausen;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Appenzell-A-RH__22oct1995;CH_NT-NR_1995__Appenzell-A-RH;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Appenzell-I-RH__22oct1995;CH_NT-NR_1995__Appenzell-I-RH;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__St-Gallen__22oct1995;CH_NT-NR_1995__St-Gallen;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Graubuenden__22oct1995;CH_NT-NR_1995__Graubuenden;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Aargau__22oct1995;CH_NT-NR_1995__Aargau;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Thurgau__22oct1995;CH_NT-NR_1995__Thurgau;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Ticino__22oct1995;CH_NT-NR_1995__Ticino;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Vaud__22oct1995;CH_NT-NR_1995__Vaud;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Valais__22oct1995;CH_NT-NR_1995__Valais;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Neuchatel__22oct1995;CH_NT-NR_1995__Neuchatel;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Geneve__22oct1995;CH_NT-NR_1995__Geneve;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1995__Jura__22oct1995;CH_NT-NR_1995__Jura;CH_NT-NR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-NR_1999__Zuerich__24oct1999;CH_NT-NR_1999__Zuerich;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Bern__24oct1999;CH_NT-NR_1999__Bern;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Luzern__24oct1999;CH_NT-NR_1999__Luzern;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Uri__24oct1999;CH_NT-NR_1999__Uri;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Schwyz__24oct1999;CH_NT-NR_1999__Schwyz;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Obwalden__24oct1999;CH_NT-NR_1999__Obwalden;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Nidwalden__24oct1999;CH_NT-NR_1999__Nidwalden;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Glarus__24oct1999;CH_NT-NR_1999__Glarus;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Zug__24oct1999;CH_NT-NR_1999__Zug;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Fribourg__24oct1999;CH_NT-NR_1999__Fribourg;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Solothurn__24oct1999;CH_NT-NR_1999__Solothurn;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Basel-Stadt__24oct1999;CH_NT-NR_1999__Basel-Stadt;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Basel-Landschaft__24oct1999;CH_NT-NR_1999__Basel-Landschaft;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Schaffhausen__24oct1999;CH_NT-NR_1999__Schaffhausen;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Appenzell-A-RH__24oct1999;CH_NT-NR_1999__Appenzell-A-RH;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Appenzell-I-RH__24oct1999;CH_NT-NR_1999__Appenzell-I-RH;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__St-Gallen__24oct1999;CH_NT-NR_1999__St-Gallen;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Graubuenden__24oct1999;CH_NT-NR_1999__Graubuenden;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Aargau__24oct1999;CH_NT-NR_1999__Aargau;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Thurgau__24oct1999;CH_NT-NR_1999__Thurgau;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Ticino__24oct1999;CH_NT-NR_1999__Ticino;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Vaud__24oct1999;CH_NT-NR_1999__Vaud;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Valais__24oct1999;CH_NT-NR_1999__Valais;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Neuchatel__24oct1999;CH_NT-NR_1999__Neuchatel;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Geneve__24oct1999;CH_NT-NR_1999__Geneve;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_1999__Jura__24oct1999;CH_NT-NR_1999__Jura;CH_NT-NR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-NR_2003__Zuerich__19oct2003;CH_NT-NR_2003__Zuerich;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Bern__19oct2003;CH_NT-NR_2003__Bern;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Luzern__19oct2003;CH_NT-NR_2003__Luzern;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Uri__19oct2003;CH_NT-NR_2003__Uri;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Schwyz__19oct2003;CH_NT-NR_2003__Schwyz;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Obwalden__19oct2003;CH_NT-NR_2003__Obwalden;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Nidwalden__19oct2003;CH_NT-NR_2003__Nidwalden;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Glarus__19oct2003;CH_NT-NR_2003__Glarus;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Zug__19oct2003;CH_NT-NR_2003__Zug;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Fribourg__19oct2003;CH_NT-NR_2003__Fribourg;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Solothurn__19oct2003;CH_NT-NR_2003__Solothurn;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Basel-Stadt__19oct2003;CH_NT-NR_2003__Basel-Stadt;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Basel-Landschaft__19oct2003;CH_NT-NR_2003__Basel-Landschaft;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Schaffhausen__19oct2003;CH_NT-NR_2003__Schaffhausen;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Appenzell-A-RH__19oct2003;CH_NT-NR_2003__Appenzell-A-RH;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Appenzell-I-RH__19oct2003;CH_NT-NR_2003__Appenzell-I-RH;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__St-Gallen__19oct2003;CH_NT-NR_2003__St-Gallen;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Graubuenden__19oct2003;CH_NT-NR_2003__Graubuenden;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Aargau__19oct2003;CH_NT-NR_2003__Aargau;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Thurgau__19oct2003;CH_NT-NR_2003__Thurgau;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Ticino__19oct2003;CH_NT-NR_2003__Ticino;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Vaud__19oct2003;CH_NT-NR_2003__Vaud;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Valais__19oct2003;CH_NT-NR_2003__Valais;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Neuchatel__19oct2003;CH_NT-NR_2003__Neuchatel;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Geneve__19oct2003;CH_NT-NR_2003__Geneve;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2003__Jura__19oct2003;CH_NT-NR_2003__Jura;CH_NT-NR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-NR_2007__Zuerich__21oct2007;CH_NT-NR_2007__Zuerich;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Bern__21oct2007;CH_NT-NR_2007__Bern;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Luzern__21oct2007;CH_NT-NR_2007__Luzern;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Uri__21oct2007;CH_NT-NR_2007__Uri;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Schwyz__21oct2007;CH_NT-NR_2007__Schwyz;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Obwalden__21oct2007;CH_NT-NR_2007__Obwalden;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Nidwalden__21oct2007;CH_NT-NR_2007__Nidwalden;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Glarus__21oct2007;CH_NT-NR_2007__Glarus;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Zug__21oct2007;CH_NT-NR_2007__Zug;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Fribourg__21oct2007;CH_NT-NR_2007__Fribourg;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Solothurn__21oct2007;CH_NT-NR_2007__Solothurn;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Basel-Stadt__21oct2007;CH_NT-NR_2007__Basel-Stadt;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Basel-Landschaft__21oct2007;CH_NT-NR_2007__Basel-Landschaft;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Schaffhausen__21oct2007;CH_NT-NR_2007__Schaffhausen;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Appenzell-A-RH__21oct2007;CH_NT-NR_2007__Appenzell-A-RH;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Appenzell-I-RH__21oct2007;CH_NT-NR_2007__Appenzell-I-RH;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__St-Gallen__21oct2007;CH_NT-NR_2007__St-Gallen;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Graubuenden__21oct2007;CH_NT-NR_2007__Graubuenden;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Aargau__21oct2007;CH_NT-NR_2007__Aargau;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Thurgau__21oct2007;CH_NT-NR_2007__Thurgau;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Ticino__21oct2007;CH_NT-NR_2007__Ticino;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Vaud__21oct2007;CH_NT-NR_2007__Vaud;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Valais__21oct2007;CH_NT-NR_2007__Valais;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Neuchatel__21oct2007;CH_NT-NR_2007__Neuchatel;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Geneve__21oct2007;CH_NT-NR_2007__Geneve;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2007__Jura__21oct2007;CH_NT-NR_2007__Jura;CH_NT-NR_2007;21oct2007;regular;popular;;main-election;1;
CH_NT-NR_2011__Zuerich__23oct2011;CH_NT-NR_2011__Zuerich;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Bern__23oct2011;CH_NT-NR_2011__Bern;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Luzern__23oct2011;CH_NT-NR_2011__Luzern;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Uri__23oct2011;CH_NT-NR_2011__Uri;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Schwyz__23oct2011;CH_NT-NR_2011__Schwyz;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Obwalden__23oct2011;CH_NT-NR_2011__Obwalden;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Nidwalden__23oct2011;CH_NT-NR_2011__Nidwalden;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Glarus__23oct2011;CH_NT-NR_2011__Glarus;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Zug__23oct2011;CH_NT-NR_2011__Zug;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Fribourg__23oct2011;CH_NT-NR_2011__Fribourg;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Solothurn__23oct2011;CH_NT-NR_2011__Solothurn;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Basel-Stadt__23oct2011;CH_NT-NR_2011__Basel-Stadt;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Basel-Landschaft__23oct2011;CH_NT-NR_2011__Basel-Landschaft;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Schaffhausen__23oct2011;CH_NT-NR_2011__Schaffhausen;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Appenzell-A-RH__23oct2011;CH_NT-NR_2011__Appenzell-A-RH;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Appenzell-I-RH__23oct2011;CH_NT-NR_2011__Appenzell-I-RH;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__St-Gallen__23oct2011;CH_NT-NR_2011__St-Gallen;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Graubuenden__23oct2011;CH_NT-NR_2011__Graubuenden;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Aargau__23oct2011;CH_NT-NR_2011__Aargau;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Thurgau__23oct2011;CH_NT-NR_2011__Thurgau;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Ticino__23oct2011;CH_NT-NR_2011__Ticino;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Vaud__23oct2011;CH_NT-NR_2011__Vaud;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Valais__23oct2011;CH_NT-NR_2011__Valais;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Neuchatel__23oct2011;CH_NT-NR_2011__Neuchatel;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Geneve__23oct2011;CH_NT-NR_2011__Geneve;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2011__Jura__23oct2011;CH_NT-NR_2011__Jura;CH_NT-NR_2011;23oct2011;regular;popular;;main-election;1;
CH_NT-NR_2015__Zuerich__18oct2015;CH_NT-NR_2015__Zuerich;CH_NT-NR_2015;18oct2015;regular;popular;;main-election;1;
CH_NT-NR_2015__Bern__18oct2015;CH_NT-NR_2015__Bern;CH_NT-NR_2015;18oct2015;regular;popular;;main-election;1;
CH_NT-NR_2015__Luzern__18oct2015;CH_NT-NR_2015__Luzern;CH_NT-NR_2015;18oct2015;regular;popular;;main-election;1;
CH_NT-NR_2015__Uri__18oct2015;CH_NT-NR_2015__Uri;CH_NT-NR_2015;18oct2015;regular;popular;;main-election;1;
CH_NT-NR_2015__Schwyz__18oct2015;CH_NT-NR_2015__Schwyz;CH_NT-NR_2015;18oct2015;regular;popular;;main-election;1;
CH_NT-NR_2015__Obwalden__18oct2015;CH_NT-NR_2015__Obwalden;CH_NT-NR_2015;18oct2015;regular;popular;;main-election;1;
CH_NT-NR_2015__Nidwalden__18oct2015;CH_NT-NR_2015__Nidwalden;CH_NT-NR_2015;18oct2015;regular;popular;;main-election;1;
CH_NT-NR_2015__Glarus__18oct2015;CH_NT-NR_2015__Glarus;CH_NT-NR_2015;18oct2015;regular;popular;;main-election;1;
CH_NT-NR_2015__Zug__18oct2015;CH_NT-NR_2015__Zug;CH_NT-NR_2015;18oct2015;regular;popular;;main-election;1;
CH_NT-NR_2015__Fribourg__18oct2015;CH_NT-NR_2015__Fribourg;CH_NT-NR_2015;18oct2015;regular;popular;;main-election;1;
CH_NT-NR_2015__Solothurn__18oct2015;CH_NT-NR_2015__Solothurn;CH_NT-NR_2015;18oct2015;regular;popular;;main-election;1;
