comm_id;parliament_id;comm_name;comm_maintype;comm_subtype;comm_maintype_abb;comm_subtype_abb;seats;comm_start;comm_end
DE_NT-BT_1965__CO|ReA;DE_NT-BT_1965;Rechtsausschuss;CO;NA;ReA;NA;NC;19oct1965;19oct1969
DE_NT-BT_1969__CO|ReA;DE_NT-BT_1969;Rechtsausschuss;CO;NA;ReA;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|ReA;DE_NT-BT_1972;Rechtsausschuss;CO;NA;ReA;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|ReA;DE_NT-BT_1976;Rechtsausschuss;CO;NA;ReA;NA;NC;14dec1976;03nov1980
DE_NT-BT_1980__CO|ReA;DE_NT-BT_1980;Rechtsausschuss;CO;NA;ReA;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|ReA;DE_NT-BT_1983;Rechtsausschuss;CO;NA;ReA;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|ReA;DE_NT-BT_1987;Rechtsausschuss;CO;NA;ReA;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|ReA;DE_NT-BT_1990;Rechtsausschuss;CO;NA;ReA;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|ReA;DE_NT-BT_1994;Rechtsausschuss;CO;NA;ReA;NA;NC;10nov1994;25oct1998
DE_NT-BT_1998__CO|ReA;DE_NT-BT_1998;Rechtsausschuss;CO;NA;ReA;NA;NC;26oct1998;16oct2002
DE_NT-BT_1990__CO|SaSungLe;DE_NT-BT_1990;"Sonderausschuss ""Schutz des ungeborenen Lebens""";CO;NA;SaSungLe;NA;NC;10oct1991;09nov1994
DE_NT-BT_1949__CO|AfFBuOrg;DE_NT-BT_1949;Ausschuss für die Frage des Sitzes der Bundesorgane (Hauptstadtausschuss);CO;NA;AfFBuOrg;NA;NC;07sep1949;05oct1953
DE_NT-BT_1949__CO|AfSozPol;DE_NT-BT_1949;Ausschuss für Sozialpolitik;CO;NA;AfSozPol;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AfSozPol;DE_NT-BT_1953;Ausschuss für Sozialpolitik;CO;NA;AfSozPol;NA;NC;06oct1953;14oct1957
DE_NT-BT_1957__CO|AfSozPol;DE_NT-BT_1957;Ausschuss für Sozialpolitik;CO;NA;AfSozPol;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AfSozPol;DE_NT-BT_1961;Ausschuss für Sozialpolitik;CO;NA;AfSozPol;NA;NC;17oct1961;18oct1965
DE_NT-BT_1965__CO|AfSozPol;DE_NT-BT_1965;Ausschuss für Sozialpolitik;CO;NA;AfSozPol;NA;NC;19oct1965;19oct1969
DE_NT-BT_1969__CO|SaSpoOlyS;DE_NT-BT_1969;Sonderausschuss für Sport und Olympische Spiele;CO;NA;SaSpoOlyS;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|SpoA;DE_NT-BT_1972;Sportausschuss;CO;NA;SpoA;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|SpoA;DE_NT-BT_1976;Sportausschuss;CO;NA;SpoA;NA;NC;14dec1976;03nov1980
DE_NT-BT_1980__CO|SpoA;DE_NT-BT_1980;Sportausschuss;CO;NA;SpoA;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|SpoA;DE_NT-BT_1983;Sportausschuss;CO;NA;SpoA;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|SpoA;DE_NT-BT_1987;Sportausschuss;CO;NA;SpoA;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|SpoA;DE_NT-BT_1990;Sportausschuss;CO;NA;SpoA;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|SpoA;DE_NT-BT_1994;Sportausschuss;CO;NA;SpoA;NA;NC;10nov1994;25oct1998
DE_NT-BT_1998__CO|SpoA;DE_NT-BT_1998;Sportausschuss;CO;NA;SpoA;NA;NC;26oct1998;16oct2002
DE_NT-BT_1969__CO|AfStBWoWe;DE_NT-BT_1969;Ausschuss für Städtebau und Wohnungswesen;CO;NA;AfStBWoWe;NA;NC;20oct1969;12dec1972
DE_NT-BT_1965__CO|SaStRef;DE_NT-BT_1965;Sonderausschuss für die Strafrechtsreform;CO;NA;SaStRef;NA;NC;19oct1965;19oct1969
DE_NT-BT_1969__CO|SaStRef;DE_NT-BT_1969;Sonderausschuss für die Strafrechtsreform;CO;NA;SaStRef;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|SaStRef;DE_NT-BT_1972;Sonderausschuss für die Strafrechtsreform;CO;NA;SaStRef;NA;NC;13dec1972;13dec1976
DE_NT-BT_1998__CO|AfTou;DE_NT-BT_1998;Ausschuss für Tourismus;CO;NA;AfTou;NA;NC;26oct1998;16oct2002
DE_NT-BT_1990__CO|AfTre;DE_NT-BT_1990;Ausschuss Treuhandanstalt;CO;NA;AfTre;NA;NC;22jan1993;09nov1994
DE_NT-BT_1983__CO|AfUwNaSReaS;DE_NT-BT_1983;Ausschuss für Umwelt, Naturschutz und Reaktorsicherheit;CO;NA;AfUwNaSReaS;NA;NC;06jun1986;17feb1987
DE_NT-BT_1987__CO|AfUwNaSReaS;DE_NT-BT_1987;Ausschuss für Umwelt, Naturschutz und Reaktorsicherheit;CO;NA;AfUwNaSReaS;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AfUwNaSReaS;DE_NT-BT_1990;Ausschuss für Umwelt, Naturschutz und Reaktorsicherheit;CO;NA;AfUwNaSReaS;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AfUwNaSReaS;DE_NT-BT_1994;Ausschuss für Umwelt, Naturschutz und Reaktorsicherheit;CO;NA;AfUwNaSReaS;NA;NC;10nov1994;25oct1998
DE_NT-BT_1998__CO|AfUwNaSReaS;DE_NT-BT_1998;Ausschuss für Umwelt, Naturschutz und Reaktorsicherheit;CO;NA;AfUwNaSReaS;NA;NC;26oct1998;16oct2002
DE_NT-BT_1949__CO|AfSVerf;DE_NT-BT_1949;Ausschuss zum Schutz der Verfassung;CO;NA;AfSVerf;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AfSVerf;DE_NT-BT_1953;Ausschuss zum Schutz der Verfassung;CO;NA;AfSVerf;NA;NC;06oct1953;14oct1957
DE_NT-BT_1949__CO|AfVerk;DE_NT-BT_1949;Ausschuss für Verkehr;CO;NA;AfVerk;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AfVerk;DE_NT-BT_1953;Ausschuss für Verkehr;CO;NA;AfVerk;NA;NC;06oct1953;14oct1957
DE_NT-BT_1965__CO|AfVerk;DE_NT-BT_1965;Ausschuss für Verkehr;CO;NA;AfVerk;NA;NC;19oct1965;19oct1969
DE_NT-BT_1980__CO|AfVerk;DE_NT-BT_1980;Ausschuss für Verkehr;CO;NA;AfVerk;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|AfVerk;DE_NT-BT_1983;Ausschuss für Verkehr;CO;NA;AfVerk;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|AfVerk;DE_NT-BT_1987;Ausschuss für Verkehr;CO;NA;AfVerk;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AfVerk;DE_NT-BT_1990;Ausschuss für Verkehr;CO;NA;AfVerk;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AfVerk;DE_NT-BT_1994;Ausschuss für Verkehr;CO;NA;AfVerk;NA;NC;10nov1994;25oct1998
DE_NT-BT_1957__CO|AfVerkPoFeMw;DE_NT-BT_1957;Ausschuss für Verkehr und für das Post- und Fernmeldewesen;CO;NA;AfVerkPoFeMw;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AfVerkPoFeMw;DE_NT-BT_1961;Ausschuss für Verkehr und für das Post- und Fernmeldewesen;CO;NA;AfVerkPoFeMw;NA;NC;17oct1961;18oct1965
DE_NT-BT_1969__CO|AfVerkPoFeMw;DE_NT-BT_1969;Ausschuss für Verkehr und für das Post- und Fernmeldewesen;CO;NA;AfVerkPoFeMw;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|AfVerkPoFeMw;DE_NT-BT_1972;Ausschuss für Verkehr und für das Post- und Fernmeldewesen;CO;NA;AfVerkPoFeMw;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|AfVerkPoFeMw;DE_NT-BT_1976;Ausschuss für Verkehr und für das Post- und Fernmeldewesen;CO;NA;AfVerkPoFeMw;NA;NC;14dec1976;03nov1980
DE_NT-BT_1998__CO|AfVerkBaWoWe;DE_NT-BT_1998;Ausschuss für Verkehr, Bau- und Wohnungswesen;CO;NA;AfVerkBaWoWe;NA;NC;26oct1998;16oct2002
DE_NT-BT_1953__CO|VgA;DE_NT-BT_1953;Verteidigungsausschuss;CO;NA;VgA;NA;NC;06oct1953;14oct1957
DE_NT-BT_1957__CO|VgA;DE_NT-BT_1957;Verteidigungsausschuss;CO;NA;VgA;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|VgA;DE_NT-BT_1961;Verteidigungsausschuss;CO;NA;VgA;NA;NC;17oct1961;18oct1965
DE_NT-BT_1965__CO|VgA;DE_NT-BT_1965;Verteidigungsausschuss;CO;NA;VgA;NA;NC;19oct1965;19oct1969
DE_NT-BT_1969__CO|VgA;DE_NT-BT_1969;Verteidigungsausschuss;CO;NA;VgA;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|VgA;DE_NT-BT_1972;Verteidigungsausschuss;CO;NA;VgA;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|VgA;DE_NT-BT_1976;Verteidigungsausschuss;CO;NA;VgA;NA;NC;14dec1976;03nov1980
DE_NT-BT_1980__CO|VgA;DE_NT-BT_1980;Verteidigungsausschuss;CO;NA;VgA;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|VgA;DE_NT-BT_1983;Verteidigungsausschuss;CO;NA;VgA;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|VgA;DE_NT-BT_1987;Verteidigungsausschuss;CO;NA;VgA;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|VgA;DE_NT-BT_1990;Verteidigungsausschuss;CO;NA;VgA;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|VgA;DE_NT-BT_1994;Verteidigungsausschuss;CO;NA;VgA;NA;NC;10nov1994;25oct1998
DE_NT-BT_1998__CO|VgA;DE_NT-BT_1998;Verteidigungsausschuss;CO;NA;VgA;NA;NC;26oct1998;16oct2002
DE_NT-BT_1949__CO|WaPrA;DE_NT-BT_1949;Wahlprüfungsausschuss;CO;NA;WaPrA;NA;NC;07sep1949;05oct1953
DE_NT-BT_1957__CO|AfWaPrImGeO;DE_NT-BT_1957;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AfWaPrImGeO;DE_NT-BT_1961;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;17oct1961;18oct1965
DE_NT-BT_1965__CO|AfWaPrImGeO;DE_NT-BT_1965;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;19oct1965;19oct1969
DE_NT-BT_1969__CO|AfWaPrImGeO;DE_NT-BT_1969;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|AfWaPrImGeO;DE_NT-BT_1972;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|AfWaPrImGeO;DE_NT-BT_1976;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;14dec1976;03nov1980
DE_NT-BT_1980__CO|AfWaPrImGeO;DE_NT-BT_1980;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|AfWaPrImGeO;DE_NT-BT_1983;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|AfWaPrImGeO;DE_NT-BT_1987;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AfWaPrImGeO;DE_NT-BT_1990;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AfWaPrImGeO;DE_NT-BT_1994;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;10nov1994;25oct1998
DE_NT-BT_1998__CO|AfWaPrImGeO;DE_NT-BT_1998;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;26oct1998;16oct2002
DE_NT-BT_1949__CO|WaReA;DE_NT-BT_1949;Wahlrechtsausschuss;CO;NA;WaReA;NA;NC;26mar1953;05oct1953
DE_NT-BT_1949__CO|AgemArt45;DE_NT-BT_1949;Ausschuss zur Wahrung der Rechte der Volksvertretung gemäss Artikel 45 des Grundgesetzes;CO;NA;AgemArt45;NA;NC;07sep1949;05oct1953
DE_NT-BT_1969__CO|AgemArt45;DE_NT-BT_1969;Ausschuss zur Wahrung der Rechte der Volksvertretung gemäss Artikel 45 des Grundgesetzes;CO;NA;AgemArt45;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|AgemArt45;DE_NT-BT_1972;Ausschuss zur Wahrung der Rechte der Volksvertretung gemäss Artikel 45 des Grundgesetzes;CO;NA;AgemArt45;NA;NC;13dec1972;13dec1976
DE_NT-BT_1949__CO|AfWiAbWoWe;DE_NT-BT_1949;Ausschuss für Wiederaufbau und Wohnungswesen;CO;NA;AfWiAbWoWe;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AfWiAbWoWe;DE_NT-BT_1953;Ausschuss für Wiederaufbau und Wohnungswesen;CO;NA;AfWiAbWoWe;NA;NC;06oct1953;14oct1957
DE_NT-BT_1953__CO|AfWiGuM;DE_NT-BT_1953;Ausschuss für Wiedergutmachung;CO;NA;AfWiGuM;NA;NC;17feb1955;14oct1957
DE_NT-BT_1957__CO|AfWiGuM;DE_NT-BT_1957;Ausschuss für Wiedergutmachung;CO;NA;AfWiGuM;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AfWiGuM;DE_NT-BT_1961;Ausschuss für Wiedergutmachung;CO;NA;AfWiGuM;NA;NC;17oct1961;18oct1965
DE_NT-BT_1949__CO|AfWi;DE_NT-BT_1949;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;07sep1949;05oct1953
DE_NT-BT_1953__CO|AfWi;DE_NT-BT_1953;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;06oct1953;14oct1957
DE_NT-BT_1957__CO|AfWi;DE_NT-BT_1957;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AfWi;DE_NT-BT_1961;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;17oct1961;18oct1965
DE_NT-BT_1969__CO|AfWi;DE_NT-BT_1969;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|AfWi;DE_NT-BT_1972;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|AfWi;DE_NT-BT_1976;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;14dec1976;03nov1980
DE_NT-BT_1980__CO|AfWi;DE_NT-BT_1980;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|AfWi;DE_NT-BT_1983;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|AfWi;DE_NT-BT_1987;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AfWi;DE_NT-BT_1990;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AfWi;DE_NT-BT_1994;Ausschuss für Wirtschaft;CO;NA;AfWi;NA;NC;10nov1994;25oct1998
DE_NT-BT_1965__CO|AfWiMiF;DE_NT-BT_1965;Ausschuss für wirtschaft und Mittelstandsfragen;CO;NA;AfWiMiF;NA;NC;19oct1965;19oct1969
DE_NT-BT_1998__CO|AfWiTe;DE_NT-BT_1998;Ausschuss für Wirtschaft und Technologie;CO;NA;AfWiTe;NA;NC;26oct1998;16oct2002
DE_NT-BT_1969__CO|AfWiZsmA;DE_NT-BT_1969;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;20oct1969;12dec1972
DE_NT-BT_1972__CO|AfWiZsmA;DE_NT-BT_1972;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;13dec1972;13dec1976
DE_NT-BT_1976__CO|AfWiZsmA;DE_NT-BT_1976;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;14dec1976;03nov1980
DE_NT-BT_1980__CO|AfWiZsmA;DE_NT-BT_1980;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;04nov1980;28mar1983
DE_NT-BT_1983__CO|AfWiZsmA;DE_NT-BT_1983;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|AfWiZsmA;DE_NT-BT_1987;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AfWiZsmA;DE_NT-BT_1990;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AfWiZsmA;DE_NT-BT_1994;Ausschuss für wirtschaftliche Zusammenarbeit;CO;NA;AfWiZsmA;NA;NC;10nov1994;25oct1998
DE_NT-BT_1998__CO|AfWiZsmAEnt;DE_NT-BT_1998;Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung;CO;NA;AfWiZsmAEnt;NA;NC;26oct1998;16oct2002
DE_NT-BT_1965__CO|AfWisKuPolPub;DE_NT-BT_1965;Ausschuss für Wissenschaft, Kulturpolitik und Publizistik;CO;NA;AfWisKuPolPub;NA;NC;19oct1965;19oct1969
DE_NT-BT_1957__CO|AfWoWeBRe;DE_NT-BT_1957;Ausschuss für Wohnungswesen, Bau- und Bodenrecht;CO;NA;AfWoWeBRe;NA;NC;15oct1957;16oct1961
DE_NT-BT_1961__CO|AfWoWeStBRo;DE_NT-BT_1961;Ausschuss für Wohnungswesen, Städtebau und Raumordnung;CO;NA;AfWoWeStBRo;NA;NC;19dec1962;18oct1965
DE_NT-BT_1961__CO|AfKomPolSozH;DE_NT-BT_1961;Ausschuss für Kommunalpolitik und Sozialhilfe;CO;NA;AfKomPolSozH;NA;NC;17oct1961;18oct1965
DE_NT-BT_1953__CO|AfWahPrIm;DE_NT-BT_1953;Ausschuss für Wahlprüfung und Immunität;CO;NA;AfWahPrIm;NA;NC;06oct1953;14oct1957
DE_NT-BT_1983__CO|AfErAgrFor;DE_NT-BT_1983;Ausschuss für Ernährung, Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;29mar1983;17feb1987
DE_NT-BT_1987__CO|AfErAgrFor;DE_NT-BT_1987;Ausschuss für Ernährung, Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;18feb1987;19dec1990
DE_NT-BT_1990__CO|AfErAgrFor;DE_NT-BT_1990;Ausschuss für Ernährung, Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;20dec1990;09nov1994
DE_NT-BT_1994__CO|AfErAgrFor;DE_NT-BT_1994;Ausschuss für Ernährung, Landwirtschaft und Forsten;CO;NA;AfErAgrFor;NA;NC;10nov1994;25oct1998
DE_NT-BT_2009__CO|PetA;DE_NT-BT_2009;Petitionsausschuss;CO;NA;PetA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfGes;DE_NT-BT_2009;Ausschuss für Gesundheit;CO;NA;AfGes;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfTou;DE_NT-BT_2009;Ausschuss für Tourismus;CO;NA;AfTou;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfAEU;DE_NT-BT_2009;Ausschuss für die Angelegenheiten der Europäischen Union;CO;NA;AfAEU;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfIn;DE_NT-BT_2009;Innenausschuss;CO;NA;AfIn;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|ReA;DE_NT-BT_2009;Rechtsausschuss;CO;NA;ReA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|HaHaA;DE_NT-BT_2009;Haushaltsausschuss;CO;NA;HaHaA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AuswA;DE_NT-BT_2009;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|VgA;DE_NT-BT_2009;Verteidigungsausschuss;CO;NA;VgA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfBiWiTef;DE_NT-BT_2009;Ausschuss für Bildung, Forschung und Technikfolgenabschätzung;CO;NA;AfBiWiTef;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|FinanzA;DE_NT-BT_2009;Finanzausschuss;CO;NA;FinanzA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfWiTe;DE_NT-BT_2009;Ausschuss für Wirtschaft und Technologie;CO;NA;AfWiTe;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfWiZsmAEnt;DE_NT-BT_2009;Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung;CO;NA;AfWiZsmAEnt;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AArbSoz;DE_NT-BT_2009;Ausschuss für Arbeit und Soziales;CO;NA;AArbSoz;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AVerkBaStEnt;DE_NT-BT_2009;Ausschuss für Verkehr, Bau und Stadtentwicklung;CO;NA;AVerkBaStEnt;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfFamSeFraJug;DE_NT-BT_2009;Ausschuss für Familie, Senioren, Frauen und Jugend;CO;NA;AfFamSeFraJug;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfKulMed;DE_NT-BT_2009;Ausschuss für Kultur und Medien;CO;NA;AfKulMed;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfUwNaSReaS;DE_NT-BT_2009;Ausschuss für Umwelt, Naturschutz und Reaktorsicherheit;CO;NA;AfUwNaSReaS;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|SpoA;DE_NT-BT_2009;Sportausschuss;CO;NA;SpoA;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfWaPrImGeO;DE_NT-BT_2009;Ausschuss für Wahlprüfung, Immunität und Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AfMeReHuHi;DE_NT-BT_2009;Ausschuss für Menschenrechte und humanitäre Hilfe;CO;NA;AfMeReHuHi;NA;NC;27oct2009;21oct2013
DE_NT-BT_2009__CO|AVerSErLW;DE_NT-BT_2009;Ausschuss für Ernährung, Landwirtschaft und Verbraucherschutz;CO;NA;AVerSErLW;NA;NC;27oct2009;21oct2013
DE_NT-BT_2013__CO|HptA;DE_NT-BT_2013;Hauptausschuss;CO;NA;HptA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AuswA;DE_NT-BT_2013;Auswärtiger Ausschuss;CO;NA;AuswA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|VgA;DE_NT-BT_2013;Verteidigungsausschuss;CO;NA;VgA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfWiZsmAEnt;DE_NT-BT_2013;Ausschuss für wirtschaftliche Zusammenarbeit und Entwicklung;CO;NA;AfWiZsmAEnt;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfGes;DE_NT-BT_2013;Ausschuss für Gesundheit;CO;NA;AfGes;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfBiWiTef;DE_NT-BT_2013;Ausschuss für Bildung, Forschung und Technikfolgenabschätzung;CO;NA;AfBiWiTef;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfIn;DE_NT-BT_2013;Innenausschuss;CO;NA;AfIn;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfAEU;DE_NT-BT_2013;Ausschuss für die Angelegenheiten der Europäischen Union;CO;NA;AfAEU;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|PetA;DE_NT-BT_2013;Petitionsausschuss;CO;NA;PetA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfMeReHuHi;DE_NT-BT_2013;Ausschuss für Menschenrechte und humanitäre Hilfe;CO;NA;AfMeReHuHi;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|FinanzA;DE_NT-BT_2013;Finanzausschuss;CO;NA;FinanzA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AWirEne;DE_NT-BT_2013;Ausschuss für Wirtschaft und Energie;CO;NA;AWirEne;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|HaHaA;DE_NT-BT_2013;Haushaltsausschuss;CO;NA;HaHaA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|SpoA;DE_NT-BT_2013;Sportausschuss;CO;NA;SpoA;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AErnLW;DE_NT-BT_2013;Ausschuss für Ernährung und Landwirtschaft;CO;NA;AErnLW;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AUmwNaSBaReaS;DE_NT-BT_2013;Ausschuss für Umwelt, Naturschutz, Bau und Reaktorsicherheit;CO;NA;AUmwNaSBaReaS;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AArbSoz;DE_NT-BT_2013;Ausschuss für Arbeit und Soziales;CO;NA;AArbSoz;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfFamSeFraJug;DE_NT-BT_2013;Ausschuss für Familie, Senioren, Frauen und Jugend;CO;NA;AfFamSeFraJug;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AReVbS;DE_NT-BT_2013;Ausschuss für Recht und Verbraucherschutz;CO;NA;AReVbS;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfWaPrImGeO;DE_NT-BT_2013;Ausschuss für Wahlprüfung, Immunität u. Geschäftsordnung;CO;NA;AfWaPrImGeO;NA;NC;22oct2013;23oct2017
DE_NT-BT_2013__CO|AfTou;DE_NT-BT_2013;Ausschuss für Tourismus;CO;NA;AfTou;NA;NC;22oct2013;23oct2017
